user_id,date,exercise,sets,reps,weight_kg,session_duration_hr,calories_burned,avg_bpm,max_bpm,water_intake_l,workout_type,workout_difficulty,workout_category
U0505,2024-07-18,DEADLIFT,4.0,7.0,85.2,1.0,334.0,150.0,164,0.56,STRENGTH,8.0,WEIGHT
U0685,08-08-2024,SQUAT,5.0,6.0,136.1,1.0,175.0,105.0,123,0.37,STRENGTH,7.0,WEIGHT
U0963,2024-07-08,SQUAT,3.0,7.0,77.2,1.46,271.0,156.0,181,0.92,STRENGTH,6.0,WEIGHT
U0795,2024-05-04,BENCHPRESS,4.0,10.0,66.6,0.33,377.0,159.0,179,0.66,STRENGTH,8.0,WEIGHT
U0432,06-18-2024,RUNNING,,,,1.14,543.0,114.0,133,0.94,CARDIO,7.0,NW
U0109,2024-01-10,HIIT,,,,0.37,158.0,161.0,182,1.08,HIIT,7.0,NW
U1086,2024-10-08,SQUAT,5.0,10.0,76.4,1.0,195.0,103.0,115,0.34,STRENGTH,2.0,WEIGHT
U0025,2024-07-03,RUNNING,,,,0.52,234.0,109.0,133,0.58,ENDURANCE,2.0,NW
U0028,2024-11-05,ROW,,,,5.29,187.0,147.0,169,0.86,CARDIO,10.0,NW
U1179,2024-06-03,CYCLING,,,,0.69,328.0,114.0,126,1.19,CARDIO,2.0,NW
U1091,2024-06-11,BENCHPRESS,5.0,12.0,66.4,0.71,238.0,111.0,133,0.51,STRENGTH,5.0,WEIGHT
U0434,2024/05/01,SQUAT,4.0,10.0,49.4,1.43,553.0,140.0,158,1.07,STRENGTH,5.0,WEIGHT
U1010,2024-07-27,DEADLIFT,5.0,12.0,122.8,1.36,423.0,124.0,143,0.55,STRENGTH,1.0,WEIGHT
U0281,2024-10-29,ROW,,,,0.48,556.0,111.0,131,0.5,CARDIO,5.0,NW
U0187,2024-06-30,DEADLIFT,4.0,10.0,73.4,0.38,207.0,90.0,103,1.17,STRENGTH,7.0,WEIGHT
U0448,2024-06-12,DEADLIFT,4.0,10.0,45.4,1.37,2025.0,125.0,144,1.01,STRENGTH,8.0,WEIGHT
U0621,2024-08-20,SQUAT,3.0,5.0,69.7,1.32,452.0,114.0,139,0.52,STRENGTH,7.0,WEIGHT
U0922,2024-06-15,SQUAT,3.0,7.0,120.4,0.76,376.0,127.0,141,1.05,STRENGTH,5.0,WEIGHT
U0828,2024-07-30,DEADLIFT,4.0,10.0,93.7,0.89,222.0,93.0,114,1.09,STRENGTH,5.0,WEIGHT
U0689,2024-08-26,ROW,,,,0.31,583.0,,149,1.13,CARDIO,7.0,NW
U0902,2024-06-04,YOGA,,,,1.44,528.0,145.0,161,0.88,MOBILITY,5.0,NW
U0041,2024-06-07,HIIT,,,,1.0,523.0,116.0,136,0.93,HIIT,5.0,NW
U0932,2024-08-12,HIIT,,,,0.71,486.0,121.0,133,1.04,HIIT,6.0,NW
U0979,2024-10-23,SQUAT,4.0,10.0,131.1,1.4,460.0,104.0,117,0.41,STRENGTH,7.0,WEIGHT
U0595,2024-06-29,BENCHPRESS,5.0,,75.5,0.35,491.0,152.0,175,0.35,STRENGTH,7.0,WEIGHT
U0799,2024-06-17,YOGA,,,,0.32,347.0,120.0,141,1.09,MOBILITY,10.0,NW
U0268,2024-03-21,SQUAT,5.0,6.0,114.3,0.63,275.0,117.0,127,,STRENGTH,2.0,WEIGHT
U1008,2024-02-02,HIIT,,,,1.46,174.0,96.0,116,1.01,HIIT,4.0,NW
U0038,2024-06-25,RUNNING,,,,0.44,578.0,157.0,180,0.81,ENDURANCE,5.0,NW
U0886,2024-05-27,JOGGING,,,,1.23,378.0,137.0,148,0.94,ENDURANCE,7.0,NW
U0182,2024-10-31,SQUAT,4.0,10.0,59.7,0.93,308.0,159.0,178,1.07,STRENGTH,9.0,WEIGHT
U0322,2024/06/04,SQUAT,5.0,11.0,46.9,0.31,576.0,135.0,152,1.09,STRENGTH,5.0,WEIGHT
U0745,2024-01-09,DEADLIFT,4.0,9.0,,0.56,564.0,107.0,125,0.49,STRENGTH,5.0,WEIGHT
U0928,2024-11-25,YOGA,,,,0.82,523.0,117.0,133,0.83,MOBILITY,2.0,NW
U0906,2024-06-16,CYCLING,,,,0.77,180.0,146.0,168,0.94,CARDIO,10.0,NW
 U0659 ,2024-04-03,ROW,,,,0.3,429.0,163.0,187,0.97,CARDIO,6.0,NW
U0247,2024-12-14,ROW,,,,1.26,503.0,109.0,130,1.11,CARDIO,6.0,NW
U0422,2024-07-18,BENCHPRESS,4.0,10.0,116.4,1.28,573.0,113.0,132,0.48,STRENGTH,6.0,WEIGHT
U0107,2024-02-08,YOGA,,,,1.42,292.0,155.0,171,0.41,MOBILITY,5.0,NW
U0262,2024-12-06,DEADLIFT,5.0,7.0,85.4,0.34,478.0,148.0,162,1.13,STRENGTH,1.0,WEIGHT
U0071,2024-05-03,DEADLIFT,,9.0,102.7,0.76,175.0,142.0,163,0.88,STRENGTH,6.0,WEIGHT
U0283,2024-06-27,HIIT,,,,0.78,428.0,162.0,173,0.37,HIIT,8.0,NW
U1133,2024-11-06,CYCLING,,,,0.54,409.0,140.0,165,0.52,CARDIO,6.0,NW
U0155,2024-11-02,BENCHPRESS,,12.0,75.4,0.83,395.0,139.0,149,0.66,STRENGTH,5.0,WEIGHT
U0464,2024-04-11,DEADLIFT,5.0,9.0,109.0,1.36,332.0,91.0,104,0.36,STRENGTH,6.0,WEIGHT
U1170,2024-10-16,BENCHPRESS,4.0,10.0,103.2,0.54,212.0,104.0,120,1.06,STRENGTH,6.0,WEIGHT
U1004,2024-03-17,HIIT,,,,0.32,346.0,108.0,125,0.78,HIIT,5.0,NW
U0404,2024-08-24,HIIT,,,,1.43,340.0,151.0,161,0.59,HIIT,5.0,NW
U0896,2024-01-20,BENCHPRESS,5.0,12.0,135.9,0.4,318.0,124.0,134,0.68,STRENGTH,1.0,WEIGHT
U0601,12-24-2024,HIIT,,,,1.38,514.0,95.0,110,0.88,HIIT,1.0,NW
U0159,10-23-2024,RUNNING,,,,1.17,570.0,191.0,155,,CARDIO,10.0,NW
U0663,2024-06-17,SQUAT,4.0,8.0,,1.05,320.0,92.0,107,0.49,STRENGTH,2.0,WEIGHT
U1046,2024-12-11,ROW,,,,0.59,568.0,131.0,151,0.82,CARDIO,5.0,NW
U1176,2024-03-01,DEADLIFT,4.0,9.0,123.6,1.06,,138.0,159,1.05,STRENGTH,5.0,WEIGHT
U0136,2024-06-08,RUNNING,,,,0.87,424.0,118.0,129,0.76,CARDIO,2.0,NW
U0643,2024-09-15,BENCHPRESS,5.0,5.0,84.1,1.19,456.0,112.0,128,0.42,STRENGTH,10.0,WEIGHT
U1136,2024-04-12,CYCLING,,,,0.98,415.0,129.0,151,0.35,CARDIO,8.0,NW
U0743,2024-10-12,YOGA,,,,1.21,455.0,146.0,167,0.6,MOBILITY,5.0,NW
U0432,2024-04-27,DEADLIFT,4.0,8.0,99.2,0.87,186.0,111.0,121,0.55,STRENGTH,5.0,WEIGHT
U0597,2024-08-22,BENCHPRESS,3.0,7.0,,1.34,405.0,138.0,153,0.37,STRENGTH,4.0,WEIGHT
U0383,2024-07-20,BENCHPRESS,3.0,8.0,104.0,0.51,151.0,153.0,177,0.61,STRENGTH,9.0,WEIGHT
U0191,2024-06-24,CYCLING,,,,1.5,317.0,147.0,167,0.41,CARDIO,5.0,NW
U0396,04-26-2024,HIIT,,,,1.14,395.0,179.0,134,1.17,HIIT,5.0,NW
U0712,2024-02-19,CYCLING,,,,1.27,449.0,109.0,127,0.93,CARDIO,1.0,NW
U0834,2024-04-30,SQUAT,4.0,6.0,132.4,0.75,292.0,128.0,149,0.99,STRENGTH,2.0,WEIGHT
U0207,2024-11-23,CYCLING,,,,1.02,555.0,113.0,128,0.59,CARDIO,1.0,NW
U1090,2024-01-04,DEADLIFT,5.0,8.0,122.6,1.02,312.0,158.0,174,0.84,STRENGTH,6.0,WEIGHT
 U0972 ,2024-04-20,DEADLIFT,,7.0,100.4,0.55,234.0,118.0,140,0.8,STRENGTH,2.0,WEIGHT
U0159,2024-06-07,HIIT,,,,1.28,218.0,107.0,132,0.4,HIIT,4.0,NW
U0026,2024-04-07,BENCHPRESS,3.0,,,0.7,583.0,185.0,162,0.67,STRENGTH,5.0,WEIGHT
U0150,2024-01-28,BENCHPRESS,4.0,11.0,100.9,1.16,212.0,113.0,130,1.12,STRENGTH,5.0,WEIGHT
U1146,2024-05-07,ROW,,,,0.84,228.0,157.0,171,0.83,CARDIO,5.0,NW
U0738,2024-05-20,SQUAT,3.0,12.0,131.1,1.0,545.0,113.0,129,0.53,STRENGTH,8.0,WEIGHT
 U0710 ,2024-02-19,SQUAT,3.0,7.0,140.0,1.23,224.0,107.0,128,0.62,STRENGTH,5.0,WEIGHT
U0037,2024-12-18,BENCHPRESS,4.0,12.0,,1.02,313.0,141.0,163,0.71,STRENGTH,8.0,WEIGHT
U0801,2024-04-30,ROW,,,,0.76,212.0,118.0,143,1.05,CARDIO,7.0,NW
U0988,2024-11-16,SQUAT,5.0,6.0,45.1,0.44,258.0,154.0,179,0.51,STRENGTH,5.0,WEIGHT
U0838,2024-04-17,HIIT,,,,0.52,506.0,141.0,166,1.06,HIIT,5.0,NW
U0929,2024-03-03,YOGA,,,,1.02,377.0,115.0,130,0.52,MOBILITY,4.0,NW
 U1072 ,2024-09-11,CYCLING,,,,0.36,389.0,130.0,155,0.34,CARDIO,5.0,NW
U0059,2024-09-13,SQUAT,4.0,7.0,62.8,0.44,1212.0,112.0,129,0.31,STRENGTH,7.0,WEIGHT
U1033,2024-07-17,DEADLIFT,4.0,11.0,48.8,1.15,583.0,103.0,127,0.49,STRENGTH,6.0,WEIGHT
U1125,2024-06-11,BENCHPRESS,5.0,5.0,92.2,0.64,275.0,150.0,167,0.56,STRENGTH,4.0,WEIGHT
U0546,2024-10-11,BENCHPRESS,4.0,,89.4,0.92,412.0,128.0,153,1.09,STRENGTH,8.0,WEIGHT
U0368,2024-05-20,HIIT,,,,0.3,295.0,127.0,140,0.49,HIIT,7.0,NW
U0969,2024-10-28,CYCLING,,,,1.13,591.0,159.0,172,0.56,CARDIO,6.0,NW
U0818,2024-08-09,BENCHPRESS,3.0,6.0,44.8,1.44,414.0,95.0,118,0.32,STRENGTH,5.0,WEIGHT
U1164,2024-11-09,YOGA,,,,1.35,315.0,142.0,162,0.54,MOBILITY,2.0,NW
 U0647 ,2024-07-13,YOGA,,,,1.06,206.0,130.0,150,0.47,MOBILITY,5.0,NW
U0605,2024-04-01,BENCHPRESS,3.0,7.0,137.3,1.37,385.0,105.0,125,0.83,STRENGTH,9.0,WEIGHT
U0552,2024-11-23,BENCHPRESS,3.0,9.0,87.0,1.44,1905.0,150.0,160,,STRENGTH,5.0,WEIGHT
U0213,2024-09-17,RUNNING,,,,1.14,316.0,98.0,121,0.86,CARDIO,5.0,NW
U0018,2024-08-24,DEADLIFT,3.0,6.0,93.9,1.2,240.0,160.0,184,1.11,STRENGTH,7.0,WEIGHT
U0172,2024-11-17,DEADLIFT,3.0,9.0,83.6,0.58,585.0,104.0,121,0.73,STRENGTH,5.0,WEIGHT
U0192,2024-07-20,BENCHPRESS,3.0,9.0,121.9,0.78,234.0,157.0,174,0.41,STRENGTH,2.0,WEIGHT
 U0622 ,2024-08-15,SQUAT,4.0,6.0,79.9,0.72,348.0,125.0,150,0.44,STRENGTH,5.0,WEIGHT
 U0994 ,2024-09-13,YOGA,,,,0.85,406.0,121.0,144,0.66,MOBILITY,6.0,NW
 U0373 ,2024-07-27,RUNNING,,,,1.16,185.0,133.0,148,0.79,CARDIO,7.0,NW
U0368,2024-04-21,RUNNING,,,,1.21,297.0,145.0,168,0.4,CARDIO,8.0,NW
U0984,2024-08-01,RUNNING,,,,0.95,509.0,144.0,157,0.73,CARDIO,9.0,NW
U0614,2024-10-25,YOGA,,,,0.56,377.0,115.0,137,0.83,MOBILITY,10.0,NW
U0608,2024-09-28,DEADLIFT,5.0,6.0,128.8,0.92,385.0,161.0,184,0.41,STRENGTH,5.0,WEIGHT
U0658,2024-01-16,BENCHPRESS,4.0,12.0,45.9,0.83,376.0,131.0,152,1.08,STRENGTH,5.0,WEIGHT
U1110,2024-02-21,BENCHPRESS,3.0,6.0,113.7,1.11,257.0,134.0,146,0.88,STRENGTH,3.0,WEIGHT
U0677,2024-07-27,HIIT,,,,0.37,338.0,98.0,117,0.76,HIIT,5.0,NW
U0741,2024-06-26,DEADLIFT,5.0,7.0,102.4,0.95,264.0,159.0,181,0.82,STRENGTH,5.0,WEIGHT
U1143,2024-12-14,RUNNING,,,,1.46,352.0,153.0,172,0.91,CARDIO,4.0,NW
U0634,2024-08-18,CYCLING,,,,0.73,339.0,161.0,176,0.6,CARDIO,5.0,NW
U1003,2024-02-05,DEADLIFT,,5.0,54.3,0.55,368.0,120.0,130,0.43,STRENGTH,7.0,WEIGHT
U1097,2024-07-13,CYCLING,,,,1.32,318.0,125.0,136,0.43,CARDIO,6.0,NW
 U0317 ,2024-12-29,BENCHPRESS,5.0,10.0,106.7,0.75,162.0,97.0,112,0.99,STRENGTH,5.0,WEIGHT
U0722,2024-12-17,DEADLIFT,3.0,9.0,50.0,0.45,345.0,123.0,138,0.31,STRENGTH,4.0,WEIGHT
U1196,2024-07-27,SQUAT,4.0,9.0,65.3,0.42,351.0,152.0,173,0.51,STRENGTH,4.0,WEIGHT
U0229,2024-11-22,CYCLING,,,,0.66,365.0,154.0,173,0.85,CARDIO,5.0,NW
U0936,2024-08-05,BENCHPRESS,5.0,8.0,,0.33,,119.0,139,0.43,STRENGTH,5.0,WEIGHT
U0408,2024-02-26,CYCLING,,,,1.14,310.0,121.0,141,0.91,CARDIO,5.0,NW
U0521,2024-06-17,DEADLIFT,4.0,,70.2,0.81,516.0,115.0,134,0.49,STRENGTH,5.0,WEIGHT
U0048,2024-02-09,BENCHPRESS,5.0,5.0,77.8,0.71,307.0,93.0,113,0.44,STRENGTH,6.0,WEIGHT
U0782,10-28-2024,BENCHPRESS,3.0,8.0,124.0,0.83,239.0,118.0,141,0.52,STRENGTH,10.0,WEIGHT
U0579,2024-06-26,CYCLING,,,,0.7,195.0,114.0,137,0.46,CARDIO,3.0,NW
U0351,2024-02-26,CYCLING,,,,1.12,405.0,111.0,122,0.74,CARDIO,3.0,NW
U0153,2024-04-01,CYCLING,,,,0.53,585.0,161.0,174,0.41,CARDIO,10.0,NW
U0699,2024-09-27,RUN,,,,0.59,272.0,130.0,145,0.99,CARDIO,4.0,NW
U0352,2024-02-04,DEADLIFT,3.0,11.0,68.7,1.05,449.0,116.0,134,0.9,STRENGTH,3.0,WEIGHT
U0215,2024-03-27,SQUAT,5.0,6.0,102.4,0.84,350.0,102.0,117,0.5,STRENGTH,7.0,WEIGHT
U0649,2024-09-21,CYCLING,,,,0.81,552.0,96.0,108,0.57,CARDIO,5.0,NW
U0967,2024-04-01,SQUAT,4.0,11.0,54.0,1.45,362.0,132.0,156,,STRENGTH,5.0,WEIGHT
U0343,2024-03-05,ROW,,,,1.32,198.0,107.0,118,0.41,CARDIO,4.0,NW
U0396,2024-04-26,YOGA,,,,0.51,223.0,136.0,159,0.5,MOBILITY,3.0,NW
U1154,25/04/2024,SQUAT,4.0,5.0,123.7,0.83,317.0,144.0,161,0.52,STRENGTH,6.0,WEIGHT
U1002,2024-11-27,HIIT,,,,0.89,461.0,141.0,155,1.03,HIIT,5.0,NW
U1196,2024-02-03,BENCHPRESS,4.0,9.0,87.6,0.55,420.0,114.0,136,0.84,STRENGTH,6.0,WEIGHT
 U0347 ,2024-02-21,HIIT,,,,0.46,503.0,100.0,122,,HIIT,5.0,NW
U0604,2024-08-26,ROW,,,,1.13,171.0,127.0,152,0.74,CARDIO,7.0,NW
U0651,2024-10-14,HIIT,,,,1.42,1799.0,153.0,175,0.86,HIIT,10.0,NW
 U0302 ,2024-10-03,ROW,,,,1.45,169.0,98.0,122,0.41,CARDIO,8.0,NW
U1190,2024-01-28,SQUAT,3.0,5.0,122.0,0.73,563.0,124.0,149,1.01,STRENGTH,5.0,WEIGHT
 U0726 ,2024-03-22,ROW,,,,1.16,251.0,95.0,119,4.59,CARDIO,8.0,NW
U0378,2024-07-27,YOGA,,,,0.64,548.0,126.0,150,0.36,MOBILITY,7.0,NW
U1081,2024-08-14,SQUAT,3.0,11.0,128.9,1.33,363.0,122.0,140,1.05,STRENGTH,2.0,WEIGHT
 U0207 ,2024-02-01,HIIT,,,,0.53,480.0,154.0,170,,HIIT,5.0,NW
U0532,2024-04-22,RUNNING,,,,0.91,244.0,155.0,169,0.56,CARDIO,1.0,NW
 U0935 ,05-18-2024,BENCHPRESS,5.0,8.0,77.8,0.34,268.0,131.0,148,1.06,STRENGTH,2.0,WEIGHT
U0579,2024-01-15,YOGA,,,,0.4,390.0,106.0,130,0.63,MOBILITY,6.0,NW
U1015,2024-01-27,YOGA,,,,0.6,375.0,128.0,149,0.98,MOBILITY,4.0,NW
U0679,2024-04-09,YOGA,,,,1.19,312.0,138.0,153,,MOBILITY,10.0,NW
U1129,2024-11-10,RUNNING,,,,1.39,245.0,144.0,168,0.4,CARDIO,9.0,NW
U0658,2024-09-17,JOGGING,,,,1.38,592.0,111.0,124,0.5,CARDIO,5.0,NW
U1026,2024-10-17,RUNNING,,,,0.99,494.0,90.0,110,0.37,CARDIO,4.0,NW
U0461,2024-10-01,RUNNING,,,,0.44,217.0,142.0,157,0.58,CARDIO,4.0,NW
U0336,2024-08-28,HIIT,,,,0.85,574.0,107.0,128,1.19,HIIT,2.0,NW
 U0929 ,2024-09-21,BENCHPRESS,5.0,7.0,106.9,0.65,222.0,157.0,170,0.63,STRENGTH,2.0,WEIGHT
U1079,2024-01-07,CYCLING,,,,1.31,573.0,154.0,174,0.44,CARDIO,3.0,NW
U0390,2024-12-25,YOGA,,,,1.38,150.0,162.0,175,0.67,MOBILITY,5.0,NW
U0412,2024-02-28,ROW,,,,0.88,541.0,164.0,188,1.05,CARDIO,3.0,NW
U0522,2024-12-19,YOGA,,,,0.82,179.0,154.0,177,,MOBILITY,10.0,NW
U0135,2024-03-27,SQUAT,3.0,7.0,62.5,0.7,588.0,135.0,153,0.8,STRENGTH,10.0,WEIGHT
U1015,2024-01-04,ROW,,,,1.15,157.0,95.0,115,0.87,CARDIO,8.0,NW
U0987,2024-06-02,HIIT,,,,0.6,270.0,142.0,155,1.07,HIIT,7.0,NW
U1115,2024-01-20,HIIT,,,,0.42,583.0,142.0,161,0.38,HIIT,8.0,NW
U0610,2024-06-27,ROW,,,,0.48,524.0,111.0,126,0.88,CARDIO,5.0,NW
U0817,2024-12-07,YOGA,,,,0.79,544.0,154.0,165,1.04,MOBILITY,8.0,NW
U0106,2024-02-29,ROW,,,,0.58,206.0,129.0,148,0.79,CARDIO,7.0,NW
U0307,2024-09-28,HIIT,,,,0.74,260.0,153.0,171,0.56,HIIT,6.0,NW
U0642,2024-05-24,YOGA,,,,1.0,303.0,145.0,166,1.14,MOBILITY,5.0,NW
U0326,2024-03-08,ROW,,,,0.97,598.0,161.0,182,1.13,CARDIO,4.0,NW
U0643,2024-03-28,YOGA,,,,1.07,282.0,152.0,172,0.76,FLEXIBILITY,9.0,NW
U0243,2024-12-20,SQUAT,3.0,8.0,53.2,0.52,382.0,123.0,147,0.63,STRENGTH,10.0,WEIGHT
U0016,2024-10-14,HIIT,,,,0.91,356.0,131.0,146,0.66,HIIT,5.0,NW
U1108,2024-03-20,BENCHPRESS,3.0,11.0,123.2,1.34,345.0,96.0,112,0.53,STRENGTH,10.0,WEIGHT
U0766,2024-11-04,ROW,,,,1.27,207.0,139.0,160,0.32,CARDIO,6.0,NW
U0466,2024-12-10,CYCLING,,,,0.41,540.0,157.0,170,,CARDIO,5.0,NW
U1132,2024-08-12,SQUAT,4.0,8.0,121.9,1.24,473.0,103.0,128,,STRENGTH,6.0,WEIGHT
U0559,2024-02-06,JOGGING,,,,1.01,216.0,,173,0.52,CARDIO,6.0,NW
U0643,2024-11-13,BENCHPRESS,3.0,9.0,76.5,1.22,474.0,116.0,132,0.55,STRENGTH,5.0,WEIGHT
U1000,2024-03-16,SQUAT,3.0,7.0,70.1,1.0,555.0,139.0,160,0.42,STRENGTH,6.0,WEIGHT
U0813,2024-07-06,BENCHPRESS,5.0,11.0,129.7,0.97,588.0,128.0,141,0.79,STRENGTH,5.0,WEIGHT
U0407,2024-06-12,SQUAT,5.0,,75.3,1.08,198.0,117.0,132,0.89,STRENGTH,5.0,WEIGHT
U0337,2024-09-20,BENCHPRESS,,12.0,58.8,1.04,288.0,120.0,137,0.76,STRENGTH,2.0,WEIGHT
U0613,2024-03-02,SQUAT,4.0,,57.5,1.03,428.0,138.0,150,1.05,STRENGTH,8.0,WEIGHT
U0809,2024-09-04,RUNNING,,,,1.41,371.0,141.0,155,,CARDIO,8.0,NW
U0978,12-08-2024,ROW,,,,0.44,275.0,115.0,126,1.13,CARDIO,5.0,NW
U0857,2024-05-14,CYCLING,,,,0.36,216.0,103.0,121,0.84,CARDIO,2.0,NW
U0296,2024-04-13,CYCLING,,,,0.87,479.0,141.0,157,0.32,CARDIO,4.0,NW
U0491,2024-12-25,YOGA,,,,1.31,237.0,146.0,157,0.49,MOBILITY,10.0,NW
 U0947 ,2024-01-24,ROW,,,,1.41,312.0,114.0,134,0.69,ENDURANCE,5.0,NW
U0894,2024-10-14,DEADLIFT,,9.0,119.2,0.96,245.0,105.0,116,0.59,STRENGTH,2.0,WEIGHT
U0695,2024-10-13,HIIT,,,,4.66,487.0,115.0,126,0.83,HIIT,5.0,NW
U0960,2024-08-20,DEADLIFT,3.0,5.0,54.2,0.7,368.0,137.0,155,0.84,STRENGTH,9.0,WEIGHT
U0333,2024-01-22,BENCHPRESS,4.0,8.0,82.4,1.31,167.0,100.0,118,0.82,STRENGTH,1.0,WEIGHT
U0875,2024-06-11,CYCLING,,,,4.73,447.0,97.0,110,0.84,CARDIO,7.0,NW
U0776,2024-07-02,SQUAT,3.0,11.0,53.5,1.04,304.0,99.0,116,0.66,STRENGTH,9.0,WEIGHT
U0190,2024-08-30,DEADLIFT,4.0,7.0,103.7,1.11,460.0,108.0,118,0.64,STRENGTH,8.0,WEIGHT
U0970,2024-03-30,BENCHPRESS,4.0,7.0,79.9,0.38,296.0,,182,0.67,STRENGTH,8.0,WEIGHT
U0603,2024-06-18,RUNNING,,,,0.45,397.0,138.0,159,0.93,CARDIO,9.0,NW
U0920,2024-09-27,ROW,,,,0.36,205.0,126.0,140,0.88,CARDIO,2.0,NW
U0687,08/02/2024,CYCLING,,,,0.52,266.0,104.0,127,0.43,CARDIO,10.0,NW
U0933,2024-07-26,ROW,,,,0.51,404.0,127.0,149,0.7,CARDIO,9.0,NW
U1126,2024-11-09,ROW,,,,0.91,372.0,150.0,166,0.57,CARDIO,5.0,NW
U0928,2024-08-02,HIIT,,,,0.89,350.0,163.0,188,0.73,HIIT,5.0,NW
U0787,2024-08-11,BENCHPRESS,5.0,5.0,100.0,1.47,351.0,128.0,143,0.57,STRENGTH,1.0,WEIGHT
U0164,2024-02-02,ROW,,,,0.88,349.0,124.0,141,,CARDIO,5.0,NW
U0375,2024-02-11,BENCHPRESS,3.0,6.0,108.2,0.97,580.0,125.0,142,0.37,STRENGTH,8.0,WEIGHT
U1003,2024-12-21,JOGGING,,,,1.24,158.0,139.0,163,,CARDIO,5.0,NW
U0708,2024-01-12,SQUAT,4.0,11.0,125.6,0.67,191.0,115.0,136,0.47,STRENGTH,7.0,WEIGHT
U0078,2024-12-23,ROW,,,,0.81,584.0,120.0,136,1.01,CARDIO,5.0,NW
U0895,2024-06-03,ROW,,,,1.0,478.0,158.0,179,1.08,CARDIO,6.0,NW
U0192,2024-06-12,SQUAT,3.0,6.0,,1.0,155.0,112.0,135,0.58,STRENGTH,6.0,WEIGHT
U0782,2024-04-05,CYCLING,,,,0.63,573.0,110.0,122,0.59,CARDIO,5.0,NW
U0028,2024-10-09,HIIT,,,,1.13,379.0,109.0,130,1.09,HIIT,8.0,NW
U0302,2024-09-21,JOGGING,,,,0.82,155.0,136.0,157,0.77,CARDIO,4.0,NW
U0347,2024-01-29,HIIT,,,,0.54,464.0,118.0,134,0.73,HIIT,10.0,NW
U0904,2024-01-17,YOGA,,,,1.37,400.0,142.0,159,0.95,MOBILITY,5.0,NW
U0471,2024-04-10,SQUAT,3.0,7.0,98.6,0.59,386.0,97.0,121,0.99,STRENGTH,9.0,WEIGHT
U0406,2024-10-27,BENCHPRESS,3.0,12.0,126.6,1.08,323.0,140.0,152,0.35,STRENGTH,8.0,WEIGHT
 U0774 ,2024-04-12,CYCLING,,,,0.36,542.0,105.0,124,1.15,CARDIO,9.0,NW
U0458,2024-06-22,SQUAT,3.0,11.0,67.4,1.05,590.0,121.0,135,0.65,STRENGTH,9.0,WEIGHT
U1072,2024-04-25,HIIT,,,,0.65,337.0,140.0,155,0.31,HIIT,2.0,NW
U0193,2024-06-13,RUNNING,,,,0.88,256.0,150.0,166,0.5,CARDIO,7.0,NW
U1094,2024-07-13,CYCLING,,,,0.61,176.0,140.0,158,0.45,CARDIO,5.0,NW
U0686,2024-03-24,DEADLIFT,4.0,11.0,55.0,1.08,502.0,164.0,183,1.15,STRENGTH,7.0,WEIGHT
 U1020 ,2024-09-20,SQUAT,3.0,5.0,62.9,1.43,524.0,153.0,170,1.19,STRENGTH,5.0,WEIGHT
U0905,2024-11-03,RUNNING,,,,1.5,448.0,141.0,152,0.48,CARDIO,3.0,NW
U1130,2024-05-17,DEADLIFT,4.0,9.0,77.9,0.97,252.0,112.0,132,0.96,STRENGTH,4.0,WEIGHT
U1000,02/10/2024,SQUAT,4.0,11.0,41.2,0.55,348.0,111.0,131,1.02,STRENGTH,8.0,WEIGHT
U0449,2024-02-11,DEADLIFT,4.0,10.0,135.0,1.16,398.0,146.0,169,0.39,STRENGTH,4.0,WEIGHT
U0033,2024-12-27,ROW,,,,0.48,365.0,102.0,112,0.53,CARDIO,5.0,NW
U0323,03-15-2024,BENCHPRESS,5.0,5.0,79.6,1.44,257.0,99.0,124,1.09,STRENGTH,10.0,WEIGHT
U1140,2024-02-12,SQUAT,5.0,10.0,59.0,1.27,,149.0,174,1.0,STRENGTH,2.0,WEIGHT
U0623,2024-09-17,ROW,,,,0.42,369.0,,153,0.67,CARDIO,2.0,NW
U0016,2024-03-11,ROW,,,,1.1,,110.0,128,0.93,CARDIO,6.0,NW
U0075,2024-06-20,CYCLING,,,,0.36,526.0,90.0,104,1.07,CARDIO,5.0,NW
U0130,2024-02-09,SQUAT,5.0,10.0,109.0,1.11,373.0,139.0,157,0.51,STRENGTH,8.0,WEIGHT
U0311,24/04/2024,BENCHPRESS,5.0,12.0,80.4,1.08,492.0,107.0,124,0.77,STRENGTH,5.0,WEIGHT
U0334,2024-11-06,BENCHPRESS,5.0,6.0,129.8,1.0,429.0,159.0,174,0.75,STRENGTH,5.0,WEIGHT
U1200,2024-06-01,CYCLING,,,,0.5,585.0,146.0,170,0.97,CARDIO,9.0,NW
U0850,2024-03-28,HIIT,,,,1.03,442.0,149.0,168,1.14,HIIT,4.0,NW
U0137,29/12/2024,RUNNING,,,,0.8,558.0,162.0,183,0.67,CARDIO,5.0,NW
U1017,2024-09-22,CYCLING,,,,1.28,426.0,106.0,124,1.12,CARDIO,3.0,NW
U0115,2024-12-08,CYCLING,,,,1.23,524.0,161.0,181,1.05,CARDIO,4.0,NW
U1066,2024-10-23,CYCLING,,,,1.26,153.0,114.0,138,0.4,CARDIO,5.0,NW
 U0557 ,2024-04-25,HIIT,,,,1.34,377.0,96.0,114,0.8,HIIT,1.0,NW
U0503,2024-10-13,ROW,,,,1.43,571.0,150.0,169,0.93,CARDIO,7.0,NW
