user_id,date,exercise,sets,reps,weight_kg,session_duration_hr,calories_burned,avg_bpm,max_bpm,water_intake_l,workout_type,workout_difficulty
U0364,2024-04-05,BenchPress,5.0,5.0,,1.14,494.0,98.0,115,1.07,Strength,N/A
U0511,2024-07-02,Cycling,,,,0.86,237.0,,153,0.35,Cardio,
U0277,2024-06-09,bench press,4.0,11.0,115.2,0.89,400.0,104.0,124,0.91,Str,7 out of 10
U0473,2024-08-28,Yoga,,,,1.47,553.0,111.0,129,0.96,Mobility, 6
U0825,2024-01-14,SQUAT,5.0,10.0,122.6,0.92,312.0,97.0,119,1.06,Strength,Level 10
U0289,2024-09-30,running,,,,0.47,353.0,99.0,109,0.69,Cardio,N/A
U0444,2024-04-12,yoga,,,,1.0,312.0,94.0,106,0.39,Mobility,1/10
U1120,2024-10-25,Running,,,,0.57,162.0,132.0,145,0.84,Cardio,1 
U0513,2024-01-04,Deadlift,5.0,6.0,81.0,0.87,512.0,155.0,179,0.85,Strength,2 (easy)
U0719,2024-12-06,HIIT,,,,,484.0,102.0,122,0.51,hiit,
U0968,2024-04-13,Squat,3.0,6.0,97.7,1.18,,100.0,110,1.03,Str,Level 6
U0232,2024-01-26,Rowing,,,,0.75,358.0,104.0,118,0.71,Cardio,8 (hard)
U1065,2024-10-15,Bench Press,3.0,8.0,105.1,0.38,451.0,164.0,179,0.87,Strength,7
U0362,2024-06-23,Deadlift,4.0,10.0,90.1,1.04,,122.0,146,0.97,Strength,Level 4
U0912,2024-10-05,Squat,5.0,7.0,97.6,1.0,375.0,117.0,134,0.81,Strength,
U0509,2024-04-26, Rowing ,,,,1.18,172.0,116.0,138,0.53,Cardio,4
U1143,2024-01-19,Yoga,,,,1.34,499.0,207.0,137,1.19,Mobility,7
 U1129 ,2024-08-15,HIIT,,,,0.99,587.0,94.0,111,1.12,HIIT,10.0
U1046,2024-11-16,Cycling,,,,0.91,162.0,,128,0.48, CARDIO ,7
U0305,2024-05-25,Running,,,,0.68,524.0,157.0,174,0.35,Cardio,3
U0457,2024-05-15,Running,,,,1.15,484.0,94.0,113,1.08, Cardio ,7
U1095,2024-10-08,rowing,,,,0.68,243.0,106.0,124,1.09,Cardio,8 
U0712,2024-07-29,Bench Press,4.0,6.0,59.9,1.05,411.0,142.0,165,0.87,strength,1 (easy)
U1050,2024-02-21,Dead Lift,3.0,6.0,46.8,0.85,481.0,140.0,154,0.66,Strength,
U0058,2024-07-18,Squat,3.0,10.0,113.2,1.24,1822.0,118.0,133,1.03,Strength,
U0871,2024-11-28,Yoga,,,,0.44,555.0,163.0,185,1.02,Mobility,3 
U0206,2024-09-22,HIIT,,,,0.38,481.0,116.0,133,1.07,HIIT,7/10
U0366,2024-10-22,Bench Press,5.0,6.0,132.9,1.01,540.0,152.0,168,0.39,Strength,3 out of 10
U0242,2024-11-09,BENCH PRESS,3.0,,54.2,0.88,365.0,143.0,168,0.84,Strength,N/A
U0880,2024-02-09,Cycling,,,,0.52,349.0,139.0,151,0.95,Cardio,
U0643,2024-10-22,Running,,,,0.76,323.0,115.0,138,0.35,Cardio,9
U0776,2024-03-07,Running,,,,1.43,556.0,111.0,128,0.51,Endurance,7 
U0896,2024-12-24,DEADLIFT,4.0,8.0,111.4,0.65,,101.0,122,0.59, Strength ,N/A
U0555,2024-12-15,Squat,3.0,7.0,58.8,0.82,468.0,139.0,149,0.5,Strength,
U0284,2024-08-04,RUN,,,,0.97,159.0,136.0,154,0.68,Cardio,1
U0230,2024-12-30,Cycling,,,,0.46,313.0,124.0,139,0.71,Cardio,4
U0716,2024-11-11,Yoga,,,,0.44,463.0,102.0,119,,Mobility,N/A
U0942,2024-01-05,bench press,,,128.3,0.33,1388.0,103.0,121,0.89,Strength,Level 7
U0340,2024-01-31,Squat,3.0,10.0,96.3,1.1,293.0,127.0,138,0.74,Strength,9-10
U1147,2024-08-27,SQUAT,5.0,5.0,113.9,0.46,246.0,155.0,176,0.86,Strength,
U0413,2024-03-17,Yoga,,,,0.42,246.0,92.0,103,0.68,Mobility,4.0
U1137,2024-09-21,Deadlift,4.0,7.0,126.7,0.79,435.0,149.0,163,0.52,Strength,Level 9
U0765,2024-08-07,Yoga,,,,0.56,152.0,103.0,124,1.13,Flexibility,10 
U0603,2024-12-08,Rowing,,,,0.8,268.0,117.0,129,,Cardio,4/10
U1108,2024-10-05,Squat,,9.0,123.8,0.35,386.0,156.0,177,0.76,Strength,4
U1086,2024-04-11,Deadlift,5.0,9.0,137.5,1.1,182.0,99.0,121,0.76,Strength,8 (hard)
U1185,2024-07-03,bench press,5.0,7.0,96.4,,573.0,125.0,138,0.72,Str,7-10
U0385,2024-12-20,HIIT,,,,0.94,201.0,155.0,167,0.58,HIIT,6 (easy)
U0218,2024-03-27,HIIT,,,,1.12,171.0,132.0,153,0.72,HIIT,10 
 U0523 ,2024-01-08,Rowing,,,,0.34,409.0,149.0,171,0.84,Cardio,7/10
U0940,2024-03-24,Cycling,,,,,415.0,149.0,167,1.1,Endurance,
U1144,2024-02-11,Running,,,,,517.0,131.0,148,0.98,Cardio,2
U0136,2024-09-22,Running,,,,0.46,382.0,,107,1.17,Cardio,4-10
U0446,2024-05-25,Squat,4.0,6.0,45.4,0.34,237.0,149.0,165,0.5,Strength,
U0637,2024-04-23,Yoga,,,,1.09,498.0,146.0,156,,Mobility,7.0
U1008,2024-10-27,Deadlift,4.0,8.0,135.5,0.44,191.0,158.0,181,0.39,Strength,
U0485,2024-01-06,Squat,4.0,8.0,44.3,0.57,1656.0,138.0,151,1.09,Strength,3-10
U0379,2024-04-15,Cycling,,,,0.74,,162.0,179,0.54, Cardio ,
U0091,2024-12-14,Rowing,,,,0.33,424.0,108.0,125,0.84,Cardio,6
U0920,2024-10-03,Bench Press,3.0,11.0,53.3,0.77,545.0,144.0,165,,Strength,
U1062,2024-01-26,Running,,,,1.3,537.0,119.0,131,0.75,Cardio,
U0210,2024-01-22,HIIT,,,,1.06,435.0,146.0,166,,HIIT,9/10
U0861,2024-01-11,Rowing,,,,0.71,545.0,138.0,158,0.52,Cardio,N/A
U0310,2024-09-12,Rowing,,,,0.8,524.0,98.0,120,1.14,Cardio,7
U1042,2024-11-07,Squat,4.0,11.0,137.8,0.95,418.0,,138,0.62,Strength,Level 9
U0224,2024-05-20,Bench Press,4.0,12.0,,,253.0,99.0,119,0.84,strength,6/10
U0511,2024-07-29,Bench Press,3.0,8.0,81.9,0.65,489.0,156.0,166,0.36,Strength,3/10
U0858,2024-07-21,Squat,3.0,7.0,99.5,0.46,430.0,131.0,154,0.44,strength,
U1027,2024-10-21,Yoga,,,,0.48,576.0,162.0,176,0.43,Mobility,7 
U0645,2024-04-17,Bench Press,3.0,8.0,91.9,1.31,432.0,130.0,152,0.81,Strength,Level 1
U0654,2024-08-14,CYCLING,,,,0.76,265.0,155.0,165,1.1,Cardio,5 (easy)
U0261,2024-12-06,Cycling,,,,0.58,197.0,131.0,153,0.71,Cardio,N/A
U1135,2024-10-14,Cycling,,,,0.53,411.0,124.0,138,0.85,Cardio,9 
U0076,2024-05-23,Deadlift,4.0,11.0,79.6,0.52,544.0,113.0,130,1.0,Strength,3
U0030,2024-08-02,Cycling,,,,0.42,304.0,164.0,181,,Cardio,4 out of 10
U0086,2024/09/07,HIIT,,,,0.61,373.0,112.0,123,1.05,HIIT, 7
U0626,2024-12-15,CYCLING,,,,0.72,200.0,109.0,126,0.35,Cardio,4-10
U1176,2024-05-03,Cycling,,,,1.23,333.0,93.0,110,0.39,Cardio,
U0677,2024-04-15,Cycling,,,,0.49,237.0,132.0,150,0.89,Endurance,5/10
U0762,2024-01-27,Jogging,,,,,184.0,159.0,172,0.38,Cardio,Level 1
U0700,2024-02-17,Squat,3.0,6.0,82.9,0.97,192.0,125.0,145,0.94,Strength,8
U0283,2024-09-19,Bench Press,5.0,7.0,139.5,,400.0,104.0,117,0.38,Str,3.0
U1163,2024-04-04,Rowing,,,,0.87,341.0,161.0,185,0.59,Cardio,Level 10
U0023,2024-12-21,Bench Press,4.0,11.0,44.8,1.05,471.0,99.0,122,0.98,Strength,9 
U0932,2024-09-24,Deadlift,4.0,7.0,41.1,0.68,478.0,124.0,141,,Strength,8/10
U0403,2024-01-25,Yoga,,,,0.38,150.0,125.0,146,1.0,Mobility,10 (hard)
U0757,2024-01-12,Bench Press,4.0,11.0,82.8,0.63,2061.0,137.0,147,, Strength ,7/10
U0697,2024-01-24,Squat,4.0,7.0,73.1,1.39,381.0,117.0,140,,Strength,6.0
U0871,2024-01-30,Running,,,,0.55,461.0,132.0,148,,Cardio,6.0
U0051,2024-05-29,Rowing,,,,0.98,190.0,130.0,154,0.62,cardio,
U0515,2024-12-13,Cycling,,,,0.87,358.0,150.0,175,,Cardio,8 out of 10
U0707,2024-07-03,Rowing,,,,0.53,510.0,108.0,126,0.92,Cardio, 7
U0521,2024-04-20,YOGA,,,,0.48,305.0,140.0,153,,Mobility,
U1143,2024-12-24, Deadlift ,3.0,11.0,88.1,0.66,576.0,91.0,114,1.19,Strength,Level 7
U0501,2024-01-23,Running,,,,0.72,581.0,100.0,123,0.9,Cardio,10 (hard)
U0640,2024-04-17,Yoga,,,,0.53,452.0,159.0,183,0.97, Mobility ,five
U0445,2024-05-05,Running,,,,0.37,370.0,96.0,121,0.34,Cardio,
U0696,2024-08-01,Cycling,,,,0.99,435.0,121.0,140,0.43,Cardio,Level 2
U0370,2024-09-07,Squat,,8.0,115.5,0.7,544.0,160.0,175,0.78,Str,3-10
U0764,2024-06-15,Squat,4.0,10.0,113.9,0.63,414.0,122.0,132,0.45,Strength,9-10
U0967,2024-08-02,Rowing,,,,0.7,274.0,127.0,149,0.58,Cardio,2-10
U0878,2024-02-20,BENCH PRESS,4.0,8.0,65.5,3.83,342.0,100.0,116,0.98,Strength, 9
U1021,2024-03-26,Bench Press,4.0,9.0,40.2,0.7,285.0,140.0,154,0.61,Strength,10
U1103,2024-11-29,Yoga,,,,1.28,539.0,141.0,158,0.81,Mobility,9.0
U0905,2024/10/29,Running,,,,1.01,213.0,,117,0.68, Cardio ,1 out of 10
U0397,2024-10-24,Yoga,,,,1.46,421.0,109.0,132,0.94,Mobility,10
U1019,2024-06-24,Bench Press,5.0,9.0,85.9,0.33,595.0,96.0,119,0.64,Strength,7/10
U1190,2024-08-24, Deadlift ,5.0,11.0,46.3,0.85,465.0,153.0,178,0.7,Strength,8
U0485,2024-05-07,Cycling,,,,0.34,546.0,91.0,107,0.86,Cardio, 10
U0787,2024-02-13,Yoga,,,,0.31,419.0,146.0,163,0.4,Mobility,2.0
U0393,2024-10-13,deadlift,4.0,10.0,94.2,0.56,,120.0,134,1.2,Strength,9/10
U0003,21/06/2024,Running,,,,1.39,374.0,111.0,135,0.67, Cardio ,
U0621,2024-04-10,HIIT,,,,1.41,579.0,98.0,114,1.03,HIIT,8-10
U0693,2024-12-19,Back Squat,3.0,5.0,138.7,1.15,153.0,90.0,101,0.53,Strength,7/10
U0851,2024-08-26,Bench Press,5.0,9.0,68.8,0.76,292.0,130.0,146,0.42,Strength,4 (easy)
U0869,2024-02-27,bench press,3.0,11.0,138.9,1.05,429.0,138.0,149,1.16,Strength,2/10
U0355,2024-10-30,Yoga,,,,0.35,279.0,154.0,167,0.54,Mobility,9 out of 10
U0319,2024-08-05,YOGA,,,,0.87,317.0,134.0,148,0.62,Mobility,5
U0563,2024-09-11,Deadlift,5.0,5.0,115.6,1.16,502.0,147.0,163,0.72,Strength,2/10
U0126,2024-01-16,Rowing,,,,,499.0,98.0,109,0.87,Cardio,7
U0772,2024-01-08,HIIT,,,,1.48,467.0,131.0,142,0.61,HIIT ,N/A
U0036,2024-07-08,Cycling,,,,,176.0,163.0,181,0.98, Cardio ,3 out of 10
U0102,2024-02-07,Cycling,,,,1.36,578.0,127.0,145,1.07,Cardio,4
U0280,2024-02-09,Yoga,,,,0.9,522.0,151.0,166,0.81,Mobility,6.0
U0794,2024-02-01,HIIT,,,,1.41,527.0,117.0,131,1.07,HIIT,
U0165,2024/12/04,Running,,,,0.65,391.0,119.0,137,0.79,Cardio,3/10
U0821,2024-08-01,Cycling,,,,0.68,217.0,164.0,184,0.49,Cardio,3-10
U0462,2024-10-16,HIIT,,,,0.88,575.0,154.0,171,0.53,HIIT, 3
U0335,2024-01-26,Squat,4.0,8.0,57.5,1.25,400.0,157.0,169,,Strength,7 (easy)
U0528,2024-12-02,Running,,,,1.0,233.0,164.0,181,1.12,Cardio, 10
U0823,2024-10-28,Rowing,,,,0.7,282.0,107.0,117,1.07,Endurance,
U0624,2024-03-24,Bench Press,3.0,12.0,101.6,0.91,330.0,112.0,124,0.67,Strength,Level 5
U0572,09/06/2024,bench press,3.0,8.0,56.9,,307.0,93.0,115,4.96,Strength,5
U1197,2024-09-30, Cycling ,,,,0.85,286.0,150.0,170,1.05,Cardio,3 out of 10
U0901,2024-08-25,Running,,,,0.82,402.0,129.0,139,0.7,Cardio,5.0
U0907,2024-03-28,Deadlift,,10.0,,1.35,178.0,92.0,111,0.83,Strength,Level 4
 U0067 ,2024-01-08,Running,,,,0.75,249.0,107.0,117,1.15,Cardio,
U0143,2024-06-11,deadlift,5.0,8.0,134.7,0.68,483.0,105.0,122,0.42,Strength,Level 10
U1018,2024-08-04,Yoga,,,,0.68,413.0,97.0,119,1.03,Mobility,9
U0373,2024-01-15,Squat,3.0,11.0,67.0,1.22,345.0,110.0,129,0.54,Strength,
U1151,2024-03-21,Cycling,,,,1.2,382.0,105.0,130,0.88,Cardio,7
U0420,2024-01-26,Rowing,,,,0.59,343.0,149.0,164,0.51,Cardio,3/10
U0648,2024-12-22,Cycling,,,,1.07,367.0,126.0,150,0.68,Cardio,1 (easy)
U0011,2024-07-29,Bench Press,3.0,5.0,87.6,0.77,387.0,129.0,147,1.09,Strength, 6
U0956,2024-07-18,HIIT,,,,0.86,202.0,138.0,155,0.83,HIIT, 2
U0032,2024-08-15,Cycling,,,,1.49,503.0,157.0,168,0.49,Cardio,Level 7
U1050,2024-05-03,Bench Press,5.0,8.0,135.4,0.49,399.0,120.0,138,0.52,Strength,Level 6
U0254,2024-03-03,Squat,4.0,12.0,128.5,0.32,460.0,108.0,122,,Strength, 1
U0863,2024-01-23,Rowing,,,,0.81,,137.0,156,0.92,Cardio,9 out of 10
U1138,2024-01-15,BENCH PRESS,3.0,8.0,62.8,,467.0,144.0,166,,Strength,
U0909,2024-09-24,HIIT,,,,1.37,572.0,159.0,182,0.62,HIIT,1/10
U0447,2024-10-04,Rowing,,,,1.15,431.0,142.0,157,0.79,Endurance,4 out of 10
U0925,2024-02-13,Rowing,,,,0.91,267.0,131.0,150,,cardio, 9
U0932,2024-08-03,HIIT,,,,,174.0,,130,0.3,HIIT,3/10
U0631,2024-01-19,Bench Press,5.0,12.0,100.2,0.68,239.0,123.0,135,0.89, Strength ,N/A
U0805,2024-04-02,Bench Press,5.0,,129.9,1.12,313.0,145.0,169,1.19,Strength,8 (hard)
U0589,2024-01-03,Cycling,,,,1.03,326.0,135.0,146,,Cardio,
U0038,2024-10-01,Bench Press,5.0,12.0,100.6,1.15,546.0,150.0,172,0.74,Strength,6 
U1184,2024-09-30,YOGA,,,,1.06,,137.0,157,1.19,Mobility,
U1027,2024-10-22,Bench Press,5.0,9.0,80.3,0.63,446.0,107.0,122,0.9,Strength,
U0063,2024-02-17,Bench Press,3.0,7.0,91.1,1.26,333.0,106.0,118,0.78,Strength,7
U1080,2024-10-21,HIIT,,,,1.31,323.0,139.0,161,0.54,HIIT,
U0318,29/03/2024,Rowing,,,,0.81,268.0,93.0,107,1.15,Cardio,4
U0007,2024-10-07,Deadlift,4.0,11.0,58.8,1.11,159.0,110.0,124,0.47,Strength,10
U0806,2024-01-28,Yoga,,,,1.39,292.0,95.0,112,1.0, Mobility , 2
U0595,2024/06/26, Yoga ,,,,0.36,362.0,152.0,175,0.42,Flexibility,3 out of 10
U1033,2024-06-16,yoga,,,,1.16,388.0,112.0,129,,Mobility,3 (easy)
U0229,2024-09-01,HIIT,,,,0.33,527.0,159.0,169,0.67,HIIT,
U1135,2024-02-06,HIIT,,,,1.35,333.0,126.0,146,0.64,HIIT,6/10
U0236,2024-07-18,Running,,,,0.87,348.0,145.0,156,0.32,Cardio,1
U0030,2024-07-16,Deadlift,4.0,12.0,123.2,0.59,373.0,163.0,174,0.36,Strength,2 out of 10
U0217,2024-08-06,HIIT,,,,0.79,153.0,135.0,146,0.3,HIIT,6 out of 10
U0863,2024-08-03,Rowing,,,,1.04,213.0,156.0,176,0.89,Cardio,9.0
U1155,2024-05-16,Yoga,,,,1.04,237.0,142.0,158,0.82,Mobility,
U0694,2024-03-01,Bench Press,5.0,9.0,,0.33,483.0,138.0,157,0.56,Strength,Level 8
U0915,2024-09-08,Bench Press,4.0,9.0,139.9,0.43,320.0,162.0,183,0.88, Strength ,2.0
U0802,2024-06-30,Cycling,,,,0.84,293.0,145.0,161,0.49,Cardio, 1
U0557,2024-08-09,Yoga,,,,1.24,574.0,117.0,136,0.99,Mobility,N/A
U0648,2024-02-25,Squat,3.0,7.0,73.7,0.5,503.0,100.0,116,,Strength,7 out of 10
U0444,2024-08-13,HIIT,,,,1.29,542.0,143.0,157,0.42,HIIT,N/A
 U0559 ,2024-10-01,Cycling,,,,0.36,485.0,112.0,125,,Cardio,1 
U0341,2024-10-04,Squat,4.0,5.0,82.5,,525.0,107.0,126,0.58,Strength,5
U0741,2024-04-29,Running,,,,1.3,260.0,152.0,177,,Cardio,10.0
 U0080 ,2024-06-03,Squat,4.0,9.0,63.2,1.48,502.0,137.0,162,1.14,Str,N/A
U0576,2024-09-01,Yoga,,,,0.33,496.0,,128,0.72,Mobility,1/10
U0615,2024-07-01,Deadlift,3.0,7.0,98.2,1.1,479.0,90.0,102,0.5,Strength,1-10
U0786,2024-12-06,Bench Press,4.0,9.0,58.1,,303.0,133.0,156,0.78,Strength,4 (easy)
U0335,2024-07-20, HIIT ,,,,0.49,582.0,108.0,127,0.89,HIIT,
U0925,2024-04-02,Bench Press,4.0,,67.1,0.75,,171.0,132,0.6,Strength,N/A
U0271,2024-05-12,Cycling,,,,1.13,591.0,144.0,154,1.13,cardio,Level 3
U0388,2024-01-21,Rowing,,,,1.34,406.0,161.0,186,1.0,Cardio,4
U0866,2024-09-11,Yoga,,,,1.35,462.0,151.0,161,1.0,Mobility,
U0660,2024-04-02,Rowing,,,,0.84,449.0,117.0,134,,Cardio,
U0461,2024-08-22,Bench Press,4.0,12.0,95.5,0.49,423.0,118.0,128,0.44,Strength,10
U0331,2024-11-28,Squat,5.0,8.0,89.1,0.86,551.0,125.0,140,0.45,Strength,3 out of 10
U0836,2024-02-25,Deadlift,3.0,8.0,128.1,0.7,357.0,112.0,124,0.41,Str,3
U0163,2024-05-10,Deadlift,3.0,11.0,116.4,0.73,340.0,129.0,150,0.83,Strength,2 (easy)
U0880,2024-05-30,Cycling,,,,0.39,226.0,160.0,171,0.57,Cardio,1 out of 10
U1170,2024-05-20,Yoga,,,,0.42,514.0,91.0,106,0.46,Mobility,1
U0314,2024-12-31,Deadlift,5.0,10.0,68.6,1.25,239.0,142.0,160,0.39,Strength, 7
U0785,2024-03-16,HIIT,,,,0.38,339.0,99.0,116,0.59,HIIT,
U0371,2024-07-26,Squat,4.0,12.0,61.2,0.65,219.0,118.0,132,0.41,Strength,
U1024,2024-10-23,Rowing,,,,1.07,473.0,146.0,162,0.65,Cardio,3
U0240,2024-10-10,Dead Lift,,12.0,88.9,1.4,2294.0,107.0,124,0.55,Strength,9 out of 10
U0305,2024-03-04,Running,,,,1.4,566.0,128.0,141,0.51,Cardio,Level 9
U1126,2024-04-17,Rowing,,,,0.48,287.0,105.0,127,0.8,Cardio,9 (hard)
U0674,2024-11-05,Yoga,,,,0.6,265.0,125.0,135,1.11,Mobility, 2
U1009,2024/10/17,Cycling,,,,5.63,559.0,113.0,124,0.61,Cardio,10
U0507,2024-12-07,Rowing,,,,0.93,361.0,129.0,139,0.46,Cardio,6 out of 10
U0919,2024-05-26,Cycling,,,,0.84,537.0,119.0,130,0.65,Cardio, 1
U0557,2024-11-14,Squat,5.0,9.0,118.2,0.96,359.0,110.0,132,0.4,Strength,Level 7
U0720,2024-08-19,Bench Press,3.0,8.0,88.5,0.88,466.0,155.0,172,0.88,strength,9
U0602,2024-06-07, Yoga ,,,,1.26,594.0,162.0,184,1.01,Flexibility, 6
U0292,2024-09-22,Bench Press,4.0,12.0,,1.16,461.0,140.0,152,0.32,Strength,
U0939,2024-12-25,Running,,,,1.3,494.0,147.0,158,0.43,Cardio,3/10
U1022,2024-11-25,Indoor Rowing,,,,0.78,519.0,127.0,146,0.88,Cardio, 6
 U1059 ,2024-09-08,HIIT,,,,0.33,294.0,158.0,169,0.87,HIIT, 1
U0629,2024/02/14,Yoga,,,,1.16,472.0,105.0,125,0.77,Mobility,1/10
U0165,2024-04-22,Yoga,,,,0.55,178.0,125.0,136,0.62,Mobility,N/A
U0408,2024-05-07,HIIT,,,,0.92,284.0,146.0,157,0.89,HIIT,2
U0132,2024-09-11,yoga,,,,1.16,303.0,143.0,153,0.73, Mobility ,5 out of 10
U0678,2024-06-05,Bench Press,5.0,10.0,54.9,0.59,261.0,107.0,131,0.75,Strength,Level 3
U0920,2024/07/15,Squat,3.0,11.0,123.8,0.42,510.0,93.0,118,0.86,Strength,8
U0997,2024-05-16,Cycling,,,,0.53,169.0,142.0,152,0.88,Cardio,4 
U0460,2024-03-14,Rowing,,,,0.43,282.0,157.0,167,,cardio,N/A
U0407,2024-09-05,Running,,,,0.59,334.0,146.0,170,1.18,Cardio,10-10
U0178,2024-10-31,Squat,4.0,,115.8,1.23,233.0,154.0,170,0.63,STRENGTH,ten
U0774,2024-12-24,HIIT,,,,1.09,395.0,152.0,177,1.13,HIIT,9-10
U0431,2024-08-14,Bench Press,5.0,9.0,130.6,1.22,328.0,115.0,136,, Strength ,
U0577,2024-08-24,Squat,3.0,9.0,108.2,,355.0,102.0,126,1.15,Strength,7.0
U1172,2024-06-23,HIIT,,,,1.44,485.0,157.0,171,1.19,HIIT,5 (easy)
U0491,2024/10/15,Deadlift,4.0,6.0,70.2,1.43,1358.0,108.0,133,0.99, Strength ,4
 U0452 ,2024-01-19, Running ,,,,0.98,316.0,100.0,110,0.57,Cardio,10/10
U0080,2024-02-13,Deadlift,5.0,8.0,96.3,0.66,186.0,95.0,105,0.82,Strength, 9
U0268,2024-11-25,Cycling,,,,0.66,167.0,162.0,186,1.09,Cardio,4.0
U0270,2024-01-22,Bench Press,3.0,8.0,126.1,0.54,150.0,164.0,187,0.57,Strength,N/A
U0644,2024-06-11,HIIT,,,,0.47,381.0,150.0,172,0.98,HIIT,6 out of 10
U0515,2024-12-27,Rowing,,,,0.62,353.0,115.0,131,0.57,Cardio,6-10
U0037,2024-10-20,Deadlift,3.0,10.0,91.5,1.36,328.0,162.0,183,0.55,Strength,3.0
U0879,2024-02-09,Deadlift,4.0,5.0,94.1,0.36,510.0,105.0,116,0.75,Strength,N/A
U0286,2024-11-14,Cycling,,,,0.95,228.0,154.0,170,1.12, Cardio ,10.0
U0176,2024-01-02,Yoga,,,,1.19,269.0,114.0,138,0.44,Mobility,ten
U0006,2024-02-20,Running,,,,0.72,423.0,120.0,131,1.01,Cardio,7.0
U0926,2024-09-17,Bench Press,5.0,8.0,137.6,0.46,382.0,111.0,122,0.87,Strength,
 U0356 ,2024-11-06,Yoga,,,,1.31,214.0,137.0,151,0.79,Mobility,five
 U0793 ,2024-07-16,HIIT,,,,1.07,318.0,116.0,130,0.46,HIIT,N/A
U1131,2024-05-26,Running,,,,1.02,288.0,159.0,173,0.74,Cardio,7-10
U0553,2024-10-29,Cycling,,,,0.56,554.0,101.0,115,0.95,Cardio,2
U0071,2024-12-04,squat,4.0,12.0,110.2,0.38,446.0,130.0,153,1.03,Strength,1/10
U0376,2024-05-11,Yoga,,,,1.43,574.0,133.0,153,0.47,Mobility,7
U0145,2024-03-23,HIIT,,,,0.8,159.0,106.0,116,,HIIT,Level 4
U0695,2024-12-20,Squat,3.0,9.0,60.9,0.42,555.0,115.0,129,0.81,Strength, 8
U0369,2024-01-17, Cycling ,,,,1.29,528.0,105.0,122,0.84,Cardio,2
U0290,2024-12-19,Bench Press,3.0,7.0,86.3,1.3,264.0,132.0,150,0.84,Strength,Level 10
U0292,2024-06-11,Yoga,,,,5.64,199.0,123.0,137,0.97,Mobility,1 
U0270,2024-11-08,Bench Press,3.0,12.0,50.0,0.86,290.0,148.0,167,0.92,Strength,8 
 U0545 ,2024-09-11,Cycling,,,,0.66,216.0,,110,0.92,Endurance,
U0063,2024-03-25,Yoga,,,,0.32,234.0,120.0,144,0.59,Flexibility,5.0
U0638,2024-06-29,HIIT,,,,0.92,,142.0,154,0.39,HIIT,Level 10
U0407,2024-01-10,Yoga,,,,0.47,277.0,156.0,172,0.5,Mobility,8-10
U0377,2024-08-31, Running ,,,,1.43,321.0,95.0,116,0.43,Cardio,N/A
U0947,2024-09-09,Cycling,,,,1.46,369.0,95.0,105,0.64,Cardio,5/10
U0558,2024-08-17,Running,,,,1.29,466.0,128.0,139,0.37,Cardio,
U0963,2024-02-21,Bench Press,5.0,5.0,79.8,1.36,280.0,161.0,183,0.64,Strength,N/A
U0164,2024-01-12, Running ,,,,0.78,289.0,119.0,144,0.37,Cardio,7-10
 U0211 ,2024-09-15,running,,,,0.89,266.0,163.0,181,0.59,CARDIO,7-10
U0883,2024-10-27,Cycling,,,,0.55,347.0,115.0,128,1.01,Cardio,Level 3
U0976,2024-05-05,Deadlift,3.0,7.0,118.2,0.54,492.0,151.0,167,1.0,Strength,10.0
U0936,2024-06-28,Deadlift,3.0,5.0,60.4,1.42,541.0,129.0,152,1.16,Strength,6
U0710,2024-08-16,Yoga Flow,,,,0.91,306.0,106.0,123,0.45,Mobility,5/10
U0411,2024-05-27,HIIT,,,,0.64,505.0,97.0,110,1.05,HIIT,Level 9
U0580,2024-04-17,Yoga,,,,0.62,546.0,123.0,135,0.85,Mobility,6
U0330,2024-05-11,Bench Press,3.0,12.0,90.3,0.46,342.0,148.0,163,1.19,Strength,N/A
U0760,2024-10-10,Rowing,,,,0.6,404.0,163.0,177,0.61,Cardio,N/A
U0713,2024-06-22,Bench Press,3.0,11.0,68.7,1.05,186.0,117.0,141,0.58,Strength,Level 8
U0713,2024-02-18,Yoga,,,,0.31,253.0,158.0,168,1.15,Mobility,5.0
U0486,2024/05/09,Yoga,,,,1.45,594.0,134.0,144,0.87,Mobility,Level 1
U0888,2024-03-27,Yoga,,,,0.9,452.0,116.0,135,0.4,Mobility, 6
U0253,2024-12-31,Cycling,,,,0.92,222.0,96.0,117,0.94,Cardio,Level 1
U0157,2024-03-30,Rowing,,,,0.93,555.0,97.0,117,,Cardio,
U1040,2024-02-02,Running,,,,1.06,474.0,152.0,164,0.67,Cardio,five
U0174,2024-07-11,Running,,,,0.52,495.0,100.0,120,0.43,Cardio,6/10
U1184,25/01/2024,Deadlift,3.0,10.0,120.0,1.12,555.0,120.0,143,0.87,Strength,
U0211,05-09-2024,Yoga,,,,1.44,536.0,163.0,187,0.93,Mobility,7/10
 U0002 ,2024-02-04,Dead Lift,4.0,12.0,69.6,0.39,391.0,103.0,125,0.86,strength, 6
U0845,2024-11-13,Bench Press,3.0,11.0,42.0,0.32,554.0,139.0,163,,Strength,8/10
U0738,2024-08-29,Deadlift,5.0,,78.7,0.63,443.0,125.0,145,0.74, Strength ,8
U1146,02-24-2024,BenchPress,5.0,5.0,49.8,0.84,415.0,158.0,181,1.01,Strength,N/A
U0767,2024-01-08,Yoga,,,,0.75,465.0,122.0,143,0.52,Mobility,Level 1
